beta,tau_r,r_max,c_max,k_c,l2,l3,t1,t2,f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.08,8,550.0,400.0,0.003,1500.0,1150.0,25,60,0.16,8,32,0.04,0.3,9314.99459644482,117.53403478108198,116.84127343882172,111.78360861792731,4.520652702501038,714.9222607201459,15431.772306038998
0.08,10,550.0,400.0,0.003,1500.0,1150.0,20,60,0.15,10,38,0.05,0.25,9183.69246322507,117.72207459512786,117.02855926199871,111.95033442221498,4.357598085277048,727.3165457837599,15431.959468037538
0.075,8,450.0,400.0,0.003,1450.0,1200.0,25,60,0.15,10,32,0.05,0.25,8030.394262303266,115.46643019294054,115.20864086699535,113.42201770059319,4.083106877036413,885.0947473346451,15432.206571601373
0.075,8,450.0,350.0,0.002,1500.0,1100.0,25,60,0.15,8,32,0.05,0.25,8369.705945265292,116.92514414935688,116.46206706075168,113.02218070364776,4.159093307758366,829.9584025231986,15432.383020810077
0.075,10,550.0,400.0,0.003,1500.0,1150.0,20,60,0.16,8,38,0.04,0.25,9054.3715973358,117.5394100241143,116.89238153772752,112.12956940831948,4.235792064029176,744.3249669680006,15432.681058884
0.08,10,550.0,350.0,0.003,1500.0,1150.0,20,55,0.15,10,32,0.05,0.25,9237.336178328524,117.682150325179,116.04866116345195,111.87750081701084,4.439032244812657,731.7848514938773,15433.3203155344
0.08,8,550.0,400.0,0.003,1500.0,1100.0,20,55,0.16,8,38,0.04,0.3,9975.708391934653,119.18809869575948,116.82964310144962,110.79410559536934,4.520652702501038,631.6807979157428,15433.734327559916
0.075,8,450.0,400.0,0.002,1500.0,1100.0,20,55,0.16,10,35,0.05,0.3,9159.60430564377,117.81741445797002,116.19472639596586,111.98117531613443,4.235486528810051,738.5332982881821,15433.887573198534
0.08,8,550.0,350.0,0.002,1450.0,1200.0,25,55,0.15,10,38,0.05,0.3,9059.340224322366,117.07641536768529,115.70005242017794,112.13137133389935,4.438746799307247,757.6748761675565,15433.982477720781
0.08,10,550.0,350.0,0.002,1500.0,1150.0,20,60,0.15,8,38,0.05,0.25,8964.319238241687,117.59108583700572,116.95915560254639,112.2554425285658,4.438746799307247,754.0357915580469,15434.14164683412
0.08,8,550.0,350.0,0.002,1500.0,1100.0,20,60,0.15,8,35,0.04,0.3,9397.242143320676,118.17815558170336,117.40445578195185,111.65578927784559,4.438746799307247,696.560613004705,15434.190488681059
0.08,8,550.0,350.0,0.002,1450.0,1150.0,20,55,0.16,10,35,0.05,0.25,9520.928179504523,117.86358023483444,116.10034099466466,111.50089168327975,4.601863326630906,697.7460568856461,15435.181023063693
0.08,8,550.0,350.0,0.003,1450.0,1150.0,25,60,0.16,8,35,0.05,0.3,9004.75289912158,117.01053677680747,116.43393745507926,112.21630995390488,4.602148995577027,757.4056030741854,15435.760526493546
0.075,10,550.0,350.0,0.003,1500.0,1200.0,20,55,0.16,8,32,0.04,0.3,8744.060533576947,116.63554501886264,115.47438120046316,112.54004990590549,4.312100358623572,797.9625396658544,15436.163709468092
0.075,10,550.0,350.0,0.003,1500.0,1200.0,25,55,0.16,8,38,0.05,0.25,8644.78091483848,116.76611641205047,115.61425702763128,112.66805859799624,4.312100358623572,808.0426524940159,15437.672978840186
0.08,10,550.0,350.0,0.002,1450.0,1150.0,20,60,0.15,8,35,0.04,0.3,9193.494989607223,117.26494189389024,116.63638214393431,111.96985256852929,4.438746799307247,732.4739813520384,15438.24071975737
0.08,8,450.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,38,0.05,0.25,8869.316462475106,117.15577833482024,115.82481621660747,112.37992447887652,4.357271989522715,778.8683370899047,15438.310882843025
0.08,10,550.0,350.0,0.002,1450.0,1150.0,20,55,0.16,8,32,0.04,0.3,9596.684460053042,117.75952630460638,115.99241538000055,111.40451968289851,4.601863326630906,690.7131995717086,15438.34211729376
0.08,10,550.0,400.0,0.002,1450.0,1150.0,25,55,0.15,10,38,0.04,0.25,9893.471138608778,118.54175137987922,116.44239519732034,110.95745202606214,4.357271989522715,648.4156717578269,15438.581275488263
0.08,8,550.0,400.0,0.002,1500.0,1100.0,20,60,0.15,10,38,0.04,0.3,9792.767636883866,118.62051647087556,117.72432170335438,111.08713004021124,4.357271989522715,645.5486792921112,15438.88181203391
0.08,8,550.0,350.0,0.003,1500.0,1100.0,25,60,0.15,8,32,0.04,0.3,9249.411804606629,117.88453784582131,117.16389114909343,111.86941470856402,4.439032244812657,718.3955406160442,15439.140693703235
0.08,8,550.0,350.0,0.002,1450.0,1200.0,25,55,0.15,8,35,0.04,0.25,9072.356047054605,117.05959053934852,115.6886210184338,112.12249645238377,4.438746799307247,756.997883216163,15439.888754164695
0.075,10,450.0,400.0,0.002,1450.0,1200.0,20,55,0.16,8,38,0.05,0.25,8381.40256371745,116.13055716753915,115.25381872928884,113.00459783944612,4.235486528810051,843.6105088348127,15440.377188240165
0.075,10,550.0,350.0,0.003,1500.0,1200.0,25,60,0.16,8,35,0.05,0.3,8421.198611173373,116.36740708017031,115.95666658401271,112.97212129227232,4.312100358623572,832.2370465507679,15443.003100764927
0.08,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.16,10,38,0.04,0.25,10301.35116328461,119.3432310170606,116.84739610278487,110.33409655793923,4.520326351385884,593.7854232540355,15444.80131491735
0.08,8,550.0,350.0,0.003,1500.0,1200.0,20,55,0.15,10,32,0.05,0.25,8808.049900947759,116.8421539309389,115.6002191408465,112.46806189995914,4.439032244812657,790.0914699937991,15445.401982129082
0.075,10,550.0,350.0,0.003,1500.0,1150.0,20,55,0.16,10,35,0.05,0.25,9099.115759230128,117.52272936570832,116.00054087671961,112.08155901351677,4.312100358623572,750.1112157893277,15445.697180244275
0.08,10,550.0,400.0,0.003,1450.0,1150.0,20,60,0.15,10,35,0.04,0.25,9399.470700218579,117.4234344976627,116.73412530462785,111.69195869095815,4.357598085277048,708.1551692850855,15446.494134918279
0.075,8,450.0,350.0,0.002,1450.0,1200.0,25,55,0.15,8,35,0.05,0.3,8053.886936226444,115.37502407016761,114.80614793934365,113.40454021667155,4.159093307758366,887.5178797515546,15446.57706330576
0.08,10,450.0,400.0,0.003,1450.0,1100.0,25,60,0.15,8,32,0.05,0.3,8794.340099310371,117.08318796066699,116.527147593106,112.49510199932487,4.357598085277048,781.8461118813882,15447.00393037148
0.08,10,550.0,400.0,0.003,1450.0,1100.0,25,55,0.15,10,38,0.04,0.25,10081.194949538538,119.01977289936036,116.68425303863619,110.67122870727184,4.357598085277048,623.1732438420495,15447.782798682998
0.08,8,550.0,400.0,0.002,1450.0,1150.0,25,60,0.15,10,38,0.04,0.25,9574.460309767555,117.75717736497141,117.00885389348807,111.45062012772074,4.357271989522715,683.6174004832283,15448.136606433212
0.08,8,450.0,400.0,0.002,1500.0,1100.0,20,55,0.16,8,32,0.05,0.3,9298.12441782017,118.04113977823289,116.30071891098763,111.81037313990399,4.520326351385884,722.58050013665,15448.375656809982
0.08,8,550.0,400.0,0.002,1500.0,1100.0,25,60,0.16,10,38,0.05,0.3,9842.931019641743,118.56095632936425,117.66564116554468,111.03631233504933,4.520326351385884,641.9875120478401,15448.759284124539
0.08,8,550.0,400.0,0.002,1500.0,1100.0,20,55,0.16,10,35,0.04,0.3,10319.82538605783,119.3476677635919,116.83085785578109,110.31587948902589,4.520326351385884,592.559063785374,15451.336689731834
0.08,8,550.0,350.0,0.002,1450.0,1150.0,20,60,0.16,8,32,0.04,0.3,9263.316544551913,117.18329079570593,116.55581628843348,111.89892648234711,4.601863326630906,727.1676179614803,15451.559100908593
0.075,8,450.0,400.0,0.003,1450.0,1200.0,20,55,0.16,8,38,0.05,0.3,8195.082587964294,115.74352904236599,115.00536093501607,113.2379194028944,4.235792064029176,869.9159425951242,15452.552134585394
0.08,8,550.0,400.0,0.002,1500.0,1100.0,25,60,0.16,8,35,0.04,0.25,9854.211270922784,118.5474296138231,117.65330349163904,111.02699558163411,4.520326351385884,641.3360734845414,15452.725168810306
0.08,8,550.0,400.0,0.003,1500.0,1200.0,20,55,0.16,10,35,0.05,0.3,9232.725380306529,117.4350540928593,115.86799910533018,111.91366839288386,4.520652702501038,737.4246086851678,15453.23627407953
0.075,8,550.0,350.0,0.003,1450.0,1100.0,25,60,0.16,8,38,0.04,0.3,9206.712591365416,117.58169581347389,116.91120782010292,111.95870631022989,4.312100358623572,728.7262914112254,15453.869727793997
0.08,10,550.0,350.0,0.002,1450.0,1150.0,25,55,0.16,8,38,0.05,0.3,9509.29336619256,117.91611555513687,116.14673745875139,111.54054656601714,4.601863326630906,700.6497441140993,15453.998359249892
0.075,8,450.0,400.0,0.003,1450.0,1100.0,20,55,0.16,8,35,0.04,0.3,9028.642585271722,117.37778667501924,115.90965488956428,112.18410691023169,4.235792064029176,760.7177611169583,15454.382668440048
0.075,10,550.0,350.0,0.003,1450.0,1100.0,20,60,0.16,10,32,0.04,0.25,9299.289134949564,117.44599537938655,116.77763310836649,111.84131555626557,4.312100358623572,719.9716606299901,15454.70772596609
0.075,8,550.0,350.0,0.003,1500.0,1200.0,20,55,0.15,10,35,0.04,0.3,8725.0340844475,116.686848494502,115.52586224173221,112.58642857464936,4.159360552883373,801.6071468296489,15455.128481396747
0.075,10,450.0,400.0,0.003,1450.0,1150.0,20,55,0.16,10,32,0.05,0.3,8680.915565655088,116.48202894518482,115.38025129008065,112.64096473303573,4.235792064029176,808.7956305511559,15455.178549591981
0.075,8,550.0,350.0,0.003,1500.0,1200.0,20,60,0.16,10,32,0.05,0.25,8450.480590147992,116.34282326563256,115.93285135375604,112.9514119313998,4.312100358623572,830.5780459284017,15455.512698306908
0.075,10,550.0,350.0,0.002,1450.0,1200.0,25,55,0.16,10,38,0.05,0.3,8984.130875001974,116.89270414053217,115.60830848823537,112.26048259287462,4.311832917115144,770.1437797129361,15455.72360255402
0.08,8,550.0,400.0,0.003,1500.0,1100.0,20,60,0.15,10,35,0.04,0.25,9608.556989963487,118.3382730133471,117.50324938885645,111.37888726283893,4.357598085277048,672.9617911936825,15455.908310451065
0.075,10,550.0,350.0,0.003,1450.0,1150.0,20,55,0.16,8,38,0.04,0.3,9142.125593051143,117.47576048905604,115.95409081561044,112.03957331188573,4.312100358623572,746.9233903546769,15456.06699350716
0.075,8,550.0,400.0,0.003,1500.0,1150.0,20,55,0.16,10,38,0.04,0.25,9418.281530287843,118.1642803088693,116.3477286335125,111.6496441139216,4.235792064029176,708.4733248041998,15457.101643166803
0.075,8,450.0,400.0,0.002,1450.0,1200.0,25,55,0.16,10,32,0.05,0.3,8521.657938136357,115.96959309554411,115.0841571412343,112.8489400226575,4.235486528810051,831.0824304985686,15457.222982863039
0.075,8,450.0,400.0,0.003,1500.0,1100.0,25,55,0.16,8,38,0.05,0.3,8906.808760665715,117.5604320501099,116.08728200337998,112.3423947317887,4.235792064029176,772.8843086612682,15457.298866168025
0.08,10,450.0,400.0,0.002,1450.0,1200.0,20,60,0.15,8,32,0.05,0.3,8277.917722902157,115.93344088020373,115.59735839852138,113.16709947216627,4.357271989522715,854.9907918628733,15457.63962579803
0.08,8,550.0,400.0,0.002,1500.0,1200.0,25,60,0.15,8,38,0.04,0.3,9078.117236663398,117.29344072793131,116.68002957341128,112.14444124135566,4.357271989522715,747.6695812657138,15458.42503321322
0.08,10,550.0,350.0,0.002,1500.0,1100.0,20,60,0.15,8,32,0.04,0.25,9443.77759453596,118.14433252772768,117.37166499733306,111.62793047386299,4.438746799307247,694.5291011041361,15458.841230007563
0.075,10,450.0,350.0,0.002,1450.0,1200.0,20,60,0.15,8,32,0.05,0.3,7830.975016389544,115.33152089798804,115.12996820152527,113.69832217492247,4.159093307758366,912.0544578743838,15458.96545024108
0.08,10,450.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,35,0.05,0.25,8932.646624402822,117.10119924261475,115.76525860606887,112.32579351980681,4.357271989522715,774.6828377630449,15459.327621091883
0.08,10,550.0,350.0,0.002,1450.0,1150.0,25,55,0.15,10,38,0.05,0.3,9512.257041208779,117.9175382250431,116.14833458435223,111.54197764515541,4.438746799307247,700.7546603506363,15459.427137318624
0.075,10,550.0,350.0,0.002,1450.0,1200.0,25,55,0.16,8,35,0.04,0.25,8995.760045071307,116.87514394350295,115.59612841190346,112.25086923170096,4.311832917115144,769.4035242508696,15459.65605208757
0.075,10,450.0,350.0,0.002,1500.0,1100.0,20,60,0.15,8,32,0.05,0.3,8381.550712713823,116.94871198195733,116.48479317427321,113.0417793831071,4.159093307758366,831.5267133441001,15460.382089030765
0.08,8,550.0,350.0,0.002,1500.0,1100.0,20,55,0.16,8,32,0.04,0.25,9887.358577506451,118.80487287753712,116.63628602810343,110.98869269987796,4.601863326630906,648.7235903835692,15460.55285866682
0.08,10,550.0,350.0,0.002,1450.0,1150.0,25,55,0.15,8,35,0.04,0.25,9520.797322300592,117.90078229359284,116.13704012807375,111.53330964346515,4.438746799307247,700.1196991642043,15461.074830476315
0.075,10,450.0,400.0,0.002,1450.0,1100.0,25,60,0.16,10,32,0.05,0.3,8978.714163140456,117.10885242636802,116.53541704367885,112.28268624584808,4.235486528810051,761.4346670025955,15461.197689798251
0.075,10,550.0,350.0,0.002,1500.0,1200.0,25,55,0.16,8,32,0.04,0.25,8947.770005186008,116.95596195384876,115.66842692591027,112.31440538137926,4.311832917115144,774.3049957460618,15461.451537579718
0.08,10,450.0,400.0,0.003,1450.0,1100.0,20,55,0.15,8,38,0.05,0.25,9053.603126726493,117.7028459601494,116.13688010496023,112.15347734860033,4.357598085277048,755.5895895789347,15462.032276194606
0.08,10,450.0,400.0,0.003,1450.0,1150.0,20,55,0.15,8,35,0.05,0.3,8696.613777737668,116.74312713680803,115.5602028654396,112.6289587683516,4.357598085277048,805.7718342555593,15462.875153503632
0.08,8,550.0,400.0,0.003,1500.0,1150.0,20,55,0.16,10,38,0.05,0.3,9607.827445367577,118.35508064271195,116.3935624720576,111.39277688998783,4.520652702501038,686.2862456929089,15463.215353614818
0.075,8,450.0,350.0,0.003,1450.0,1100.0,25,60,0.15,8,35,0.05,0.3,8322.091335928086,116.53230218288299,116.11928422357259,113.11770432081455,4.159360552883373,843.9475136140013,15463.65189172249
0.075,8,450.0,400.0,0.002,1450.0,1150.0,25,60,0.15,10,38,0.05,0.25,8532.740448334536,116.57664408238301,116.1343156952599,112.86038556822879,4.082801566255534,819.0935209854988,15464.6599348847
0.075,10,550.0,350.0,0.003,1500.0,1100.0,20,55,0.16,10,32,0.04,0.3,9583.273883175429,118.21539413439436,116.32071088086634,111.43810210494568,4.312100358623572,690.302525095314,15465.506143045059
0.075,8,450.0,400.0,0.002,1500.0,1100.0,20,60,0.15,10,38,0.05,0.3,8748.49145578017,117.44185664443812,116.86399832799876,112.57423151656376,4.082801566255534,783.9109376463507,15465.670776572708
0.08,8,550.0,400.0,0.003,1500.0,1150.0,20,55,0.16,8,35,0.04,0.25,9619.58772574761,118.33718603546497,116.38153216095652,111.383581093404,4.520652702501038,685.61990461305,15467.624745355413
0.08,10,450.0,400.0,0.002,1450.0,1100.0,25,60,0.15,8,35,0.05,0.3,9012.604738661092,117.40648332452015,116.79061386993718,112.24089653137457,4.357271989522715,754.9929290978972,15469.326313764028
0.08,8,450.0,400.0,0.002,1450.0,1200.0,25,55,0.15,8,35,0.05,0.3,8529.057760693593,116.20029401310602,115.24944215647577,112.85596305590474,4.357271989522715,829.9032912554237,15469.351332199762
0.075,8,450.0,350.0,0.003,1450.0,1150.0,25,55,0.15,8,35,0.05,0.25,8251.175529413706,115.96090422145107,115.16359958933042,113.19542810286572,4.159360552883373,863.422634706187,15470.012541276092
0.08,10,550.0,350.0,0.003,1500.0,1100.0,20,60,0.15,8,38,0.05,0.25,9146.72708399088,118.0790445834024,117.35726591316526,112.04083791059654,4.439032244812657,731.1667079452893,15471.975485206573
0.075,10,550.0,350.0,0.003,1500.0,1200.0,25,55,0.15,10,38,0.05,0.25,8674.028725361772,116.77081317590294,115.61935384366825,112.67272988537715,4.159360552883373,808.4116897744375,15472.084968853673
0.075,8,450.0,400.0,0.002,1450.0,1200.0,25,60,0.16,8,35,0.05,0.25,8224.079030702473,115.84067607342351,115.52773903769085,113.25008753190198,4.235486528810051,863.557310771838,15472.113939797235
0.075,8,450.0,400.0,0.002,1450.0,1150.0,25,60,0.15,10,32,0.04,0.3,8640.739222982957,116.44146913883745,115.99880984784438,112.73652008584536,4.082801566255534,809.2767086453596,15473.532779905428
0.08,10,550.0,350.0,0.002,1450.0,1100.0,20,55,0.15,10,35,0.04,0.3,9983.499804945483,118.67253924703333,116.50784670836443,110.87632732112854,4.438746799307247,640.8327829121349,15473.956875622913
0.075,8,450.0,400.0,0.002,1450.0,1200.0,25,60,0.15,10,35,0.05,0.25,8240.225053335926,115.81900463134241,115.5063924363083,113.2309129575511,4.082801566255534,861.9909343805386,15474.23744335082
0.075,10,550.0,350.0,0.002,1500.0,1200.0,25,60,0.16,8,38,0.05,0.3,8591.32103421106,116.67642412724393,116.21692314439974,112.80345051649459,4.311832917115144,812.5534604944924,15474.758142881097
0.08,8,550.0,350.0,0.002,1500.0,1100.0,20,55,0.15,8,38,0.04,0.25,9750.541207395869,119.02494399620191,116.86104863369607,111.18685602185585,4.438746799307247,662.757118914728,15474.847274909424
0.08,8,550.0,400.0,0.003,1450.0,1200.0,25,60,0.16,10,35,0.05,0.3,9102.440167825034,116.67624155768682,116.1267643076826,112.14205781582936,4.520652702501038,754.7190027304532,15475.288139511753
0.075,10,450.0,400.0,0.002,1500.0,1100.0,25,60,0.15,8,32,0.04,0.25,8808.599199019116,117.37058122613185,116.79387557544494,112.51240260375552,4.082801566255534,779.1172530977141,15475.82289593368
0.075,10,450.0,350.0,0.002,1500.0,1100.0,25,55,0.15,8,35,0.05,0.3,8758.617458398336,117.25969061845933,115.95691925873173,112.57105257132845,4.159093307758366,794.2626614178107,15476.872419889662
0.075,10,450.0,400.0,0.002,1450.0,1200.0,20,55,0.15,10,38,0.05,0.25,8414.224299737602,116.13502684742474,115.25870528470941,113.00910795611419,4.082801566255534,843.9749037164795,15478.307647467458
0.08,10,550.0,400.0,0.002,1500.0,1100.0,25,55,0.16,10,32,0.04,0.3,10432.484131151425,119.2073145512111,116.69518620178334,110.19851733889391,4.520326351385884,584.6940283203917,15478.572126317053
0.075,8,450.0,400.0,0.002,1500.0,1100.0,20,60,0.15,8,35,0.04,0.25,8769.036462815748,117.42908261482111,116.85223954560779,112.56500290059964,4.082801566255534,783.1948521025568,15478.603326927905
0.075,8,450.0,400.0,0.002,1500.0,1200.0,25,60,0.15,8,38,0.05,0.3,8091.038428205747,116.03243439240988,115.71643432512208,113.41919344493955,4.082801566255534,877.43284399849,15478.673615052021
0.075,8,450.0,400.0,0.003,1450.0,1200.0,25,60,0.16,8,32,0.05,0.25,8040.922778770167,115.51826017209986,115.25980287051127,113.46827928026431,4.235792064029176,888.929534832641,15478.855698682279
0.075,8,550.0,350.0,0.002,1500.0,1100.0,25,60,0.16,10,38,0.05,0.25,9267.090091671933,118.0169773363622,117.29590929728874,111.90035098026404,4.311832917115144,718.5690947175412,15479.427147722157
0.075,8,450.0,400.0,0.003,1500.0,1200.0,20,55,0.15,8,32,0.04,0.3,8208.567318067115,115.76608305400622,115.0226417622608,113.25298751236568,4.083106877036413,871.1533155238055,15479.787297369921
0.075,8,450.0,350.0,0.002,1500.0,1150.0,20,55,0.15,8,35,0.05,0.25,8351.229226444471,116.42806818299856,115.49602019417921,113.09267838753756,4.159093307758366,848.6702135917456,15479.848792788847
0.08,8,450.0,400.0,0.003,1450.0,1100.0,20,55,0.15,8,32,0.04,0.25,9157.342078697278,117.58516781441826,116.01435909498234,112.04354251113348,4.357598085277048,747.234786704141,15480.00892824605
0.075,8,450.0,400.0,0.002,1450.0,1100.0,20,55,0.16,10,32,0.04,0.25,9307.93816561699,117.65842810762304,116.04578383171683,111.85005870360399,4.235486528810051,728.6833693686937,15480.114371548949
0.08,8,550.0,400.0,0.002,1500.0,1150.0,25,60,0.15,10,35,0.04,0.3,9536.63020935478,117.87030601677338,117.11709025195164,111.54109256273247,4.357271989522715,690.17511859408,15480.425382307967
0.075,8,550.0,350.0,0.003,1500.0,1100.0,25,55,0.15,10,38,0.04,0.25,9447.045601483745,118.42280491645295,116.53923845356208,111.63425885940407,4.159360552883373,704.6589892107543,15480.672571438123
