beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.082,11,550.0,400.0,0.0025,62,0.08,0.08,2532.5345697621783,108.11834559512099,107.44873377841847,95.40019912800835,4.6345160183722145,2.563076051324433,2847.1889800096405
0.081,11,575.0,375.0,0.0025,62,0.06,0.1,2436.2475341951713,107.80205773771306,107.14457041385171,96.427501035111,4.618770542450457,15.328828076426358,2847.220377145119
0.082,10,575.0,400.0,0.0025,62,0.07,0.06,2356.9589672606053,106.73358445802506,106.05716504357667,95.78349673940153,4.6345160183722145,7.666781572029745,2847.2608807051897
0.079,12,550.0,425.0,0.003,62,0.07,0.06,2290.314531977424,106.45900970315311,105.84569261189831,96.238611400531,4.423438694470172,13.903067606383493,2847.2786781392806
0.079,12,525.0,425.0,0.0025,62,0.07,0.1,2419.549414326612,107.11861630682507,106.49190056215232,95.25208865581237,4.4232676103575175,2.8303681972163632,2847.2947515935093
0.08,10,525.0,425.0,0.003,62,0.07,0.06,2276.143046650309,107.08087569667764,106.50859464793064,97.10568169779341,4.479916494178848,27.642721558793106,2847.365323994208
0.082,11,550.0,425.0,0.0035,62,0.08,0.08,2473.0077458352375,107.57704705148986,106.91777138351256,95.0439297628829,4.593085996270885,1.0910903856507843,2847.402749806689
0.081,10,550.0,375.0,0.0025,60,0.07,0.08,2512.2054341436137,108.38798553861426,107.64645663301448,96.23996948866292,4.618770542450457,11.727166291799364,2847.432754975218
0.081,11,575.0,375.0,0.0025,62,0.08,0.08,2499.7717088581476,107.80205773771306,107.13728255801762,95.20842252004626,4.618770542450457,1.7036949947627247,2847.513977875219
0.079,11,575.0,375.0,0.0025,60,0.07,0.06,2367.6329361760263,106.95921482718543,106.24950723403326,95.96700294058684,4.503729844940119,10.2029424499253,2847.5900614462507
0.082,12,550.0,425.0,0.0025,62,0.07,0.06,2398.7687058575516,107.42552778406919,106.74574061547283,96.42527839959153,4.592730633826614,14.95265113507531,2847.661388643572
0.08,10,575.0,375.0,0.0035,60,0.06,0.08,2364.424412040954,107.45038157128421,106.75107498258201,96.61844033510778,4.561549761925887,19.98663317429916,2847.7586658358914
0.079,10,525.0,400.0,0.0025,60,0.07,0.06,2338.1901300522422,107.44202919579139,106.7908390527989,96.90823439131552,4.463494845059901,24.048386392164378,2847.7807072987903
0.081,12,575.0,400.0,0.0025,62,0.08,0.06,2422.3289594717344,107.13662679619536,106.45289489340105,95.43366021571367,4.577496625926858,3.610481295030106,2847.808245943375
0.08,12,525.0,425.0,0.0035,62,0.08,0.06,2369.898187255353,108.07538211111282,107.50413056925659,97.35281843844095,4.480089704331891,29.245392538368506,2847.8451561768666
0.082,11,550.0,425.0,0.0035,62,0.07,0.06,2348.284492346128,107.57704705148986,106.94772300084037,97.03224593788434,4.593085996270885,25.11110667046519,2847.94695024707
0.079,12,575.0,375.0,0.003,60,0.07,0.08,2458.9921813353303,107.58929277234573,106.84399589001703,95.60795177757866,4.5038808598588,5.718920760175213,2847.953427754924
0.079,10,550.0,400.0,0.0025,62,0.07,0.06,2280.9761841673894,106.48341309055219,105.89366780494647,96.41252399011721,4.463494845059901,16.37039771388018,2847.959832071588
0.082,10,550.0,400.0,0.0025,62,0.08,0.08,2491.2087137755298,107.72773158790518,107.06484428661861,95.08829114611969,4.6345160183722145,1.1773130012389998,2848.161827049256
0.082,11,525.0,425.0,0.0035,60,0.08,0.06,2506.0585555345165,108.56107839806128,107.84270138851939,96.59903531480072,4.593085996270885,15.732806833980618,2848.1829008612863
0.079,11,575.0,375.0,0.0025,62,0.06,0.08,2311.4090876414525,106.95921482718543,106.34641910128994,96.65420789785249,4.503729844940119,20.415167248292455,2848.328148495017
0.082,10,575.0,375.0,0.0035,60,0.07,0.08,2520.7509062538948,108.29594779486128,107.53300969191059,95.97029285844786,4.676623449186268,8.595788306426037,2848.3358421768667
0.082,10,550.0,425.0,0.0025,62,0.07,0.06,2346.4762038869308,106.64801877895357,105.98171941756866,95.79427104349709,4.592730633826614,7.885669499611046,2848.3615960055668
0.081,11,550.0,425.0,0.0025,62,0.07,0.06,2338.335920996903,106.630891826258,105.97292054643307,95.90098735993107,4.536230872300129,9.149231312410125,2848.475598462287
0.079,12,550.0,375.0,0.003,62,0.07,0.1,2471.7920117672675,108.52305142018238,107.93839147465333,96.90921919902772,4.5038808598588,20.973642695739734,2848.5127006882426
0.082,12,550.0,425.0,0.0035,62,0.07,0.1,2512.2116224312963,107.96980293226206,107.29723113182891,95.52220048024647,4.593085996270885,4.100326941051364,2848.5270194981686
0.079,12,550.0,425.0,0.003,62,0.08,0.06,2338.2925969742637,106.45900970315311,105.8374120098811,95.45840372198877,4.423438694470172,4.425390267961834,2848.564951348865
0.081,10,575.0,375.0,0.0035,60,0.06,0.1,2458.0459023153626,107.87336143798555,107.11867029508298,96.11900714407354,4.619080312317814,11.970052530540311,2848.5977540282447
0.082,10,525.0,425.0,0.0025,60,0.08,0.06,2475.135499811626,107.64134231242426,106.88604245958132,95.37981771911072,4.592730633826614,3.249059754929602,2848.605385073133
0.081,11,550.0,425.0,0.003,62,0.07,0.08,2393.562331931225,106.90030169618026,106.24590983782562,95.34583715085569,4.536406382923186,3.5427422921355225,2848.6825868378523
0.08,10,575.0,375.0,0.003,60,0.06,0.08,2375.678211988363,107.21882542537732,106.50109670326749,96.22584943332981,4.561396869632572,14.120918999856725,2848.695430513138
0.081,11,575.0,375.0,0.0035,62,0.07,0.08,2442.0190943199077,108.27835832504752,107.66330103940193,96.95826592904204,4.619080312317814,22.07257127159255,2848.748024315149
0.082,12,575.0,400.0,0.003,62,0.07,0.08,2484.8604439532896,107.80580758708896,107.11745515441945,95.85078440032125,4.634683323092759,7.093548386207907,2848.791838560355
0.082,11,525.0,425.0,0.0025,60,0.08,0.06,2509.4352731579806,108.01389967696096,107.2518876386833,95.67841577611445,4.592730633826614,5.297111413133661,2848.925614095758
0.08,10,525.0,425.0,0.0025,62,0.06,0.08,2302.797891905633,106.81412546017438,106.2129476820437,96.57420139536694,4.479743197399055,19.26704707887587,2848.9450768209113
0.08,12,550.0,425.0,0.0025,62,0.07,0.06,2328.9979886346773,106.60685191911179,105.95732053147574,96.00226124367975,4.479743197399055,10.448737967347611,2848.960150211622
0.081,11,550.0,400.0,0.003,60,0.07,0.08,2496.6911501272725,107.95480092734005,107.19448449264027,95.72037642221247,4.577661845110503,6.3725639354297945,2848.9854485928236
0.081,12,575.0,425.0,0.0035,62,0.07,0.06,2335.7197664447444,106.60570888041622,105.94064316390896,95.8768811935085,4.536581805812867,8.987051841588098,2849.0239179320947
0.081,11,525.0,425.0,0.003,62,0.06,0.1,2394.7359051808967,107.86731115675165,107.25268213842178,96.88383106123428,4.536406382923186,22.917564631962634,2849.0697883163057
0.08,12,550.0,400.0,0.0035,62,0.07,0.08,2410.096663429804,108.16440699420383,107.57034836523917,97.10030287581485,4.520815755717722,25.043224070970112,2849.080527585733
0.081,12,575.0,400.0,0.003,62,0.06,0.1,2427.1535041079787,107.39137964928372,106.7145414216664,95.92350331496087,4.577661845110503,9.241008652461844,2849.1459067200235
0.082,10,575.0,375.0,0.0025,60,0.07,0.06,2449.8479597030573,107.81415745204163,107.06249012778201,96.27876157053564,4.676309768391018,12.986185886773274,2849.1791788003684
0.08,11,525.0,400.0,0.003,60,0.07,0.1,2540.114712623255,108.49252778444303,107.7461280291673,95.93628283114222,4.520652702501038,8.285821268645972,2849.1817066979656
0.079,12,550.0,400.0,0.0035,60,0.06,0.1,2420.320270125254,107.7308853762838,107.00850040342418,96.37230737211016,4.463816867475545,15.898894655093883,2849.1843215073122
0.081,10,525.0,425.0,0.003,60,0.06,0.08,2382.71021182859,107.49882108360593,106.78758815836832,96.51633965055862,4.536406382923186,18.14461565016004,2849.2166893291915
0.081,12,525.0,425.0,0.003,62,0.07,0.08,2443.97077351453,108.23954398818859,107.62267148567214,96.90843175690736,4.536406382923186,21.26025820182161,2849.252612776107
0.08,12,525.0,400.0,0.0035,62,0.08,0.1,2578.198294117493,109.11395967518305,108.53318505070044,96.51093491210723,4.520815755717722,12.724905067699844,2849.262685008578
0.08,10,525.0,400.0,0.0025,60,0.06,0.1,2436.8040642347296,107.87204239314207,107.14871378556731,96.38742655014873,4.52048956773734,15.757419192924193,2849.344701241733
0.081,11,550.0,400.0,0.0025,60,0.08,0.06,2480.554440396739,107.69874737389162,106.94292904257225,95.48223008148426,4.577496625926858,3.974321534310901,2849.359586540812
0.079,11,550.0,375.0,0.003,58,0.08,0.06,2502.452082194614,108.10086580228304,107.24237935792776,95.82087130763955,4.5038808598588,7.282426067319394,2849.364346445136
0.082,11,550.0,400.0,0.0035,62,0.07,0.1,2534.0307733208915,108.63377182268611,107.99914607252681,96.42990929267532,4.63485054418189,13.144029952840498,2849.3707549804312
0.08,11,550.0,375.0,0.0025,60,0.07,0.08,2501.1370190992334,108.34121234807091,107.6095506445863,96.33820773738879,4.5612439008740235,13.17062255940991,2849.4454546247775
0.079,10,550.0,400.0,0.003,60,0.07,0.06,2333.374864885691,106.73078344009143,106.05757670258654,96.08042708819583,4.463655896520535,11.99253930605778,2849.468834036955
0.081,12,575.0,400.0,0.0035,60,0.07,0.06,2425.626891508238,107.64167704483668,106.90005433334734,96.31495137784901,4.577826981705213,13.91210983966186,2849.4765534247263
0.079,10,525.0,375.0,0.003,60,0.07,0.1,2508.224491878476,108.73046325006032,108.03828903955609,96.6474137191385,4.5038808598588,17.597123012854155,2849.5683690781357
0.081,12,550.0,400.0,0.0025,62,0.07,0.1,2522.0563941320734,108.08809892400565,107.42060721237677,95.678940551487,4.577496625926858,5.262371752757273,2849.6109018348425
0.08,10,550.0,400.0,0.0025,60,0.07,0.06,2368.2080593076885,106.89859932761938,106.18950525515613,95.86958937698718,4.52048956773734,9.080931688054822,2849.6553202830023
0.082,12,575.0,400.0,0.0025,62,0.08,0.06,2468.1707739069057,107.5471605901985,106.8478861113941,95.63280106828857,4.6345160183722145,4.804520114454331,2849.68738545755
0.08,10,550.0,400.0,0.0035,60,0.06,0.08,2352.574252248613,107.39669004555869,106.70982773239732,96.68149238601477,4.520815755717722,21.204941149640685,2849.851956239215
0.082,11,575.0,400.0,0.003,62,0.06,0.08,2386.129125001085,107.39588776477103,106.72598535845518,96.47845923255332,4.634683323092759,16.68210276725307,2849.8897091868275
0.08,10,550.0,400.0,0.003,60,0.06,0.08,2365.1811677093733,107.1498443357576,106.44331360797942,96.26252155040211,4.520652702501038,14.776289610273892,2849.9304994391705
0.082,11,550.0,425.0,0.0035,62,0.07,0.1,2474.2957810008415,107.57704705148986,106.91124954922718,95.2077790597842,4.593085996270885,2.2491738389986624,2849.9353446622877
0.081,12,575.0,400.0,0.0035,62,0.08,0.08,2483.629350111427,107.64167704483668,106.97756186378085,95.12758845271306,4.577826981705213,1.4334935877951822,2850.0301215128566
0.081,11,575.0,375.0,0.0035,60,0.07,0.08,2512.9380719190485,108.27835832504752,107.52492931434526,96.09220163394589,4.619080312317814,10.08601615215002,2850.069551588281
0.08,12,550.0,425.0,0.0035,62,0.06,0.08,2312.5602246892327,107.13476843378947,106.52084407223711,96.83324518366632,4.480089704331891,23.4114940547208,2850.089581736475
0.081,10,525.0,425.0,0.0035,58,0.07,0.06,2434.0923026945716,107.73013609137877,106.89106546966416,96.20379040142345,4.536581805812867,13.004352018915021,2850.15527540443
0.081,10,550.0,400.0,0.003,60,0.06,0.08,2395.9131905548084,107.56851101522365,106.84590030956483,96.47878300280173,4.577661845110503,17.402232715558696,2850.190562112942
0.08,11,525.0,400.0,0.003,60,0.08,0.06,2460.706927436097,108.49252778444303,107.81660594187785,96.95990350912372,4.520652702501038,21.87187972584914,2850.1954104189927
0.08,10,575.0,375.0,0.003,62,0.06,0.08,2308.7192219552066,107.21882542537732,106.61719042241275,96.95986613959445,4.561396869632572,25.514507519148985,2850.203911360292
0.081,12,550.0,425.0,0.003,62,0.06,0.08,2359.1449488944654,107.28680357461207,106.63698605186126,96.60519902279312,4.536406382923186,18.998825938483037,2850.2473478304855
0.079,11,575.0,375.0,0.003,62,0.07,0.06,2289.353660484065,107.19215036567962,106.60538339615127,97.12652025396766,4.5038808598588,27.880008701433415,2850.263632627979
0.08,12,550.0,400.0,0.0025,60,0.07,0.06,2413.371549357894,107.66275192888253,106.94035715956493,96.4905872330005,4.52048956773734,16.454099279482428,2850.3109215354725
0.081,10,525.0,400.0,0.0025,62,0.07,0.08,2425.9587198132067,108.3017023650251,107.70879242210094,97.11765707339796,4.577496625926858,24.876974433325415,2850.3195223426405
0.082,12,525.0,425.0,0.0025,62,0.08,0.08,2557.9051511719313,108.39028509672502,107.72475659475465,95.69745381847494,4.592730633826614,4.47752798890979,2850.3359345480126
0.079,10,525.0,400.0,0.0025,62,0.08,0.1,2458.644890468956,107.44202919579139,106.84674482992948,94.87493547831492,4.463494845059901,0.6028897762610612,2850.33648489759
0.08,10,525.0,400.0,0.003,62,0.07,0.08,2375.2372413777143,108.1255408890677,107.56763919557173,97.32783250592233,4.520652702501038,29.583539459508827,2850.387920922235
0.079,11,550.0,375.0,0.0035,60,0.07,0.08,2444.7027489346424,108.37066815522124,107.69299051379173,96.91030355032564,4.504031799288888,22.429773808508564,2850.405279481754
0.079,12,525.0,425.0,0.0025,62,0.07,0.06,2295.8088622543037,107.11861630682507,106.52691893061835,97.01249684584599,4.4232676103575175,25.758519834077493,2850.439079900332
0.082,11,550.0,400.0,0.003,60,0.08,0.06,2528.418062750389,108.37832941962071,107.62650346651753,96.12028190415683,4.634683323092759,9.47968505108439,2850.4635420240224
0.079,10,575.0,375.0,0.003,62,0.06,0.08,2283.948612498233,106.79903787344409,106.21163947232694,96.73238020164405,4.5038808598588,22.131470313527544,2850.51238237307
0.081,12,550.0,400.0,0.003,60,0.08,0.06,2517.316335421684,108.3450789635428,107.60290414162087,96.22894415038655,4.577661845110503,10.901724626963722,2850.513645707869
0.082,11,575.0,400.0,0.003,62,0.06,0.1,2436.018800158976,107.39588776477103,106.71070887336741,95.79868696311615,4.634683323092759,7.798578035113328,2850.52286907723
0.079,12,550.0,375.0,0.0025,60,0.07,0.08,2488.05539727563,108.28725492333805,107.56556651866988,96.43075900996138,4.503729844940119,14.626158088726047,2850.5789412367208
0.08,11,575.0,400.0,0.003,62,0.08,0.06,2357.755460661235,106.57761621992513,105.9362989416422,95.33584634929537,4.520652702501038,3.3651227085099085,2850.619220701971
0.081,12,525.0,425.0,0.0035,60,0.08,0.06,2493.4008079883133,108.50756102363385,107.7987760112253,96.68821894201604,4.536581805812867,17.274635125490686,2850.724222504465
0.08,11,525.0,425.0,0.0025,62,0.08,0.08,2431.09771404884,107.17669365067461,106.54750239335904,95.00280599632686,4.479743197399055,1.094931921912191,2850.734145452455
0.079,10,575.0,375.0,0.0035,60,0.06,0.08,2338.3057361070305,107.02701721863347,106.34355347854903,96.39590516391596,4.504031799288888,17.073908167336867,2850.798711260836
0.079,12,550.0,375.0,0.0035,62,0.08,0.08,2478.5206870001584,108.75468130127649,108.19515519968813,97.1391311400475,4.504031799288888,23.32904169259477,2850.801145029436
0.081,12,575.0,375.0,0.0025,62,0.08,0.06,2473.509502334094,108.20950129744054,107.5588894658559,96.69938651978264,4.618770542450457,16.862139129824584,2850.8955442537836
0.08,12,575.0,400.0,0.0035,62,0.06,0.08,2329.0670043491787,107.22298728833168,106.59609196937217,96.79846013105124,4.520815755717722,22.57968947169629,2850.9808803871992
0.079,10,525.0,400.0,0.003,58,0.08,0.06,2465.3569425007304,107.65275738690015,106.81242151590493,95.55104006242567,4.463655896520535,5.153174106448741,2850.9869974537214
0.08,11,550.0,400.0,0.0025,62,0.08,0.08,2443.0685137262335,107.27873550896179,106.63936827059356,95.00704936759271,4.52048956773734,1.0690142398050113,2851.063301298285
0.082,10,550.0,400.0,0.0025,62,0.07,0.1,2492.466350488523,107.72773158790518,107.05831404608595,95.25220340059337,4.6345160183722145,2.3714660032362858,2851.0838205990394
0.082,10,525.0,425.0,0.0025,62,0.07,0.06,2352.7117556884978,107.64134231242426,107.01862563909211,97.08834575939291,4.592730633826614,25.92214035176428,2851.107675528572
0.079,10,550.0,375.0,0.0025,62,0.08,0.1,2468.125526862198,107.52635046696446,106.92130755055602,94.86580738309331,4.503729844940119,0.5522019196780391,2851.115291693031
0.08,12,575.0,375.0,0.0035,60,0.07,0.08,2502.8435778764883,108.2534669925594,107.50967039841399,96.20847435371354,4.561549761925887,11.632403698431128,2851.122476961369
0.08,12,550.0,425.0,0.003,62,0.06,0.1,2375.95804087733,106.87312275943553,106.22332871333906,95.72427509668373,4.479916494178848,7.659880213129715,2851.217589718698
0.081,12,525.0,425.0,0.003,62,0.08,0.06,2424.949211700314,108.23954398818859,107.6325506724219,97.12817505549587,4.536406382923186,24.31029562118676,2851.277961661234
0.079,12,550.0,400.0,0.0025,62,0.07,0.06,2309.1186333639444,107.23700734207104,106.63502011235146,97.03133906965874,4.463494845059901,25.869244040695307,2851.284320174333
0.082,10,550.0,400.0,0.0035,62,0.08,0.1,2545.5403987136237,108.24129271409946,107.59931270473456,95.04826984887303,4.63485054418189,0.8849073112238296,2851.293507220888
0.079,12,550.0,425.0,0.0035,62,0.06,0.08,2286.3168228865416,106.71662355682184,106.11710923878923,96.6077289706769,4.423609693062169,20.204943015212393,2851.4203306849327
0.079,11,550.0,400.0,0.0025,60,0.07,0.06,2358.983382185556,106.8583189970372,106.15868011390421,95.9623709211101,4.463494845059901,10.28440297795494,2851.5160964605484
0.08,12,575.0,375.0,0.0025,60,0.08,0.06,2488.8852651806524,107.78269813586807,107.02611853562799,95.60819708940616,4.5612439008740235,4.949754239892898,2851.614285861394
0.08,11,550.0,400.0,0.0035,62,0.06,0.1,2362.875293672048,107.77859994044914,107.18692997940668,97.06059232710469,4.520815755717722,26.55562104086156,2851.6551317528665
0.08,11,525.0,425.0,0.0035,62,0.06,0.1,2347.3578351132633,107.70735842868557,107.1284178495439,97.1097212345276,4.480089704331891,27.710934013144616,2851.7120072626267
